token_id,token_string,cleaned_token,token_label,has_leading_space,primary_signal,confidence_level,llm_category,final_category,n_contexts,has_contexts,gpu_id,double_checked
32603,textup,textup,subword_en,False,SUBTOKEN,medium,PREFIX,STEM,2,True,0,True
32604,AZ,AZ,subword_en,False,SUBTOKEN,high,PREFIX,STEM,10,True,0,True
32605,Ġbifur,bifur,word_en,True,WORD,medium,VERB,STEM,10,True,0,True
32606,imposed,imposed,subword_en,False,WORD,very_high,VERB,VERB_LEXICAL,10,True,0,True
32607,weather,weather,subword_en,False,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0,True
32608,igraph,igraph,subword_en,False,SUBTOKEN,very_high,STEM,STEM,10,True,0,True
32609,Ġamin,amin,word_en,True,WORD,low,PRONOUN,STEM,10,True,0,True
32610,openh,openh,subword_en,False,SUBTOKEN,medium,STEM,STEM,10,True,0,True
32611,Mm,Mm,subword_en,False,ROMAN_NUMERAL,high,INTERJECTION,INTERJECTION,10,True,0,True
32613,ĠColeman,Coleman,word_en,True,WORD,very_high,NOUN_PROPER,NOUN_PROPER,10,True,0,True
32614,ĠRH,RH,word_en,True,WORD,low,FUNCTION,STEM,10,True,0,True
32616,uti,uti,subword_en,False,SUBTOKEN,very_high,STEM,STEM,10,True,0,True
32618,Joseph,Joseph,subword_en,False,WORD,very_high,NOUN_PROPER,NOUN_PROPER,10,True,0,True
32619,ullah,ullah,subword_en,False,SUBTOKEN,very_high,NOUN_PROPER,STEM,10,True,0,True
32620,bourg,bourg,subword_en,False,SUBTOKEN,medium,STEM,STEM,10,True,0,True
32621,Ġtorus,torus,word_en,True,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0,True
32622,Ġshirts,shirts,word_en,True,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0,True
32623,NONE,NONE,subword_en,False,WORD,very_high,FUNCTION,PRONOUN_INDEFINITE,10,True,0,True
32624,Ġges,ges,word_en,True,WORD,low,STEM,STEM,10,True,0,True
32625,ĠTaliban,Taliban,word_en,True,WORD,very_high,NOUN_PROPER,NOUN_PROPER,10,True,0,True
32627,Ġsequentially,sequentially,word_en,True,WORD,very_high,ADVERB,ADVERB,10,True,0,True
32628,past,past,subword_en,False,WORD,very_high,ADJECTIVE,NOUN_COMMON,10,True,0,True
32629,Esc,Esc,subword_en,False,SUBTOKEN,very_high,PREFIX,STEM,10,True,0,True
32630,ĠFIL,FIL,word_en,True,WORD,low,NOUN_PROPER,STEM,10,True,0,True
32632,ĠWool,Wool,word_en,True,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0,True
32633,cous,cous,subword_en,False,SUBTOKEN,medium,STEM,STEM,10,True,0,True
32634,renn,renn,subword_en,False,SUBTOKEN,very_high,PREFIX,STEM,10,True,0,True
32635,ĠMinneapolis,Minneapolis,word_en,True,WORD,very_high,NOUN_PROPER,NOUN_PROPER,10,True,0,True
32636,Ġrecommends,recommends,word_en,True,WORD,very_high,VERB,NOUN_COMMON,10,True,0,True
32637,creas,creas,subword_en,False,SUBTOKEN,very_high,STEM,STEM,10,True,0,True
32638,Ġunreal,unreal,word_en,True,WORD,very_high,ADJECTIVE,ADJECTIVE,10,True,0,True
32639,ĠMU,MU,word_en,True,WORD,low,NOUN_PROPER,NOUN_COMMON,10,True,0,True
32641,Columns,Columns,subword_en,False,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0,True
32642,ĠMaximum,Maximum,word_en,True,WORD,very_high,ADJECTIVE,ADJECTIVE,10,True,0,True
32643,Ġlogarithmic,logarithmic,word_en,True,WORD,very_high,ADJECTIVE,ADJECTIVE,10,True,0,True
32644,Ġsegu,segu,word_en,True,WORD,low,NOUN_PROPER,STEM,7,True,0,True
32645,Ġflee,flee,word_en,True,WORD,very_high,VERB,VERB_LEXICAL,10,True,0,True
32646,RG,RG,subword_en,False,SUBTOKEN,very_high,FUNCTION,STEM,10,True,0,True
32647,Ġneurode,neurode,word_en,True,WORD,low,NOUN_PROPER,STEM,5,True,0,True
32648,ĠTreaty,Treaty,word_en,True,WORD,very_high,NOUN_PROPER,NOUN_COMMON,10,True,0,True
32649,hospital,hospital,subword_en,False,WORD,very_high,NOUN_PROPER,NOUN_COMMON,10,True,0,True
32650,Ġsunny,sunny,word_en,True,WORD,very_high,ADJECTIVE,ADJECTIVE,10,True,0,True
32651,gol,gol,subword_en,False,SUBTOKEN,very_high,STEM,STEM,10,True,0,True
32652,FUNC,FUNC,subword_en,False,SUBTOKEN,very_high,STEM,STEM,10,True,0,True
32655,Fred,Fred,subword_en,False,WORD,very_high,NOUN_PROPER,NOUN_PROPER,10,True,0,True
32656,uder,uder,subword_en,False,SUBTOKEN,very_high,PREFIX,STEM,10,True,0,True
32658,OE,OE,subword_en,False,SUBTOKEN,very_high,CONTRACTION,STEM,10,True,0,True
32659,Ġopts,opts,word_en,True,WORD,very_high,VERB,VERB_LEXICAL,10,True,0,True
32660,Ġhemisphere,hemisphere,word_en,True,WORD,very_high,NOUN_PROPER,NOUN_COMMON,10,True,0,True
32662,Ġcombinator,combinator,word_en,True,WORD,very_high,NOUN_PROPER,NOUN_COMMON,10,True,0,True
32663,ATIONS,ATIONS,subword_en,False,SUBTOKEN,very_high,SUFFIX,SUFFIX,10,True,0,True
32664,ĠAllow,Allow,word_en,True,WORD,very_high,VERB,VERB_LEXICAL,10,True,0,True
32665,ĠJudicial,Judicial,word_en,True,WORD,very_high,NOUN_PROPER,ADJECTIVE,10,True,0,True
32667,popular,popular,subword_en,False,WORD,very_high,ADJECTIVE,ADJECTIVE,10,True,0,True
32668,ĠInvestig,Investig,word_en,True,WORD,low,NOUN_PROPER,STEM,10,True,0,True
32669,pure,pure,subword_en,False,WORD,very_high,ADJECTIVE,ADJECTIVE,10,True,0,True
32671,OUN,OUN,subword_en,False,SUBTOKEN,very_high,STEM,STEM,10,True,0,True
32672,uitable,uitable,subword_en,False,SUBTOKEN,very_high,ADJECTIVE,STEM,10,True,0,True
32674,during,during,subword_en,False,WORD,very_high,FUNCTION,FUNCTION_PREP,10,True,0,True
32675,chard,chard,subword_en,False,WORD,very_low,NOUN_COMMON,NOUN_COMMON,10,True,0,True
32676,ĠCarbon,Carbon,word_en,True,WORD,very_high,NOUN_PROPER,NOUN_COMMON,10,True,0,True
32677,Ġrins,rins,word_en,True,WORD,low,NOUN_PROPER,STEM,10,True,0,True
32678,ĠThanksgiving,Thanksgiving,word_en,True,WORD,very_high,NOUN_PROPER,NOUN_PROPER,10,True,0,True
32679,Ġoval,oval,word_en,True,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0,True
32680,Reuters,Reuters,subword_en,False,WORD,very_high,NOUN_PROPER,NOUN_PROPER,10,True,0,True
32682,Ġinflux,influx,word_en,True,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0,True
32683,ĠAllied,Allied,word_en,True,WORD,very_high,NOUN_PROPER,ADJECTIVE,10,True,0,True
32684,Ġbenefici,benefici,word_en,True,WORD,low,NOUN_COMMON,NOUN_COMMON,10,True,0,True
32685,Ġhyster,hyster,word_en,True,WORD,medium,NOUN_PROPER,STEM,10,True,0,True
32686,Ġambulance,ambulance,word_en,True,WORD,very_high,NOUN_PROPER,NOUN_COMMON,10,True,0,True
32687,amazon,amazon,subword_en,False,WORD,very_high,NOUN_PROPER,NOUN_PROPER,10,True,0,True
32688,canvas,canvas,subword_en,False,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0,True
32690,gary,gary,subword_en,False,WORD,very_high,NOUN_PROPER,NOUN_PROPER,10,True,0,True
32691,aceous,aceous,subword_en,False,SUBTOKEN,medium,SUFFIX,SUFFIX,10,True,0,True
32692,Ġdyst,dyst,word_en,True,WORD,low,NOUN_PROPER,STEM,3,True,0,True
32693,xiv,xiv,subword_en,False,ROMAN_NUMERAL,high,NUMERAL,NUMERAL,10,True,0,True
32694,ĠNaN,,word_en,True,WORD,low,FUNCTION,NOUN_COMMON,10,True,0,True
32695,raits,raits,subword_en,False,SUBTOKEN,very_high,SUFFIX,STEM,10,True,0,True
32696,Ġqualifications,qualifications,word_en,True,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0,True
32698,ĠTroy,Troy,word_en,True,WORD,very_high,NOUN_PROPER,NOUN_PROPER,10,True,0,True
32699,Ġtransducer,transducer,word_en,True,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0,True
32700,Ġninety,ninety,word_en,True,WORD,very_high,NUMERAL,NUMERAL,10,True,0,True
32701,Ġappliances,appliances,word_en,True,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0,True
32702,Fif,Fif,subword_en,False,SUBTOKEN,very_high,PREFIX,STEM,10,True,0,True
32704,FIELD,FIELD,subword_en,False,WORD,very_high,NOUN_PROPER,NOUN_COMMON,10,True,0,True
32705,ĠCompanies,Companies,word_en,True,WORD,very_high,NOUN_PROPER,NOUN_COMMON,10,True,0,True
32706,ĠSah,Sah,word_en,True,WORD,low,NOUN_PROPER,STEM,10,True,0,True
32707,ĠEther,Ether,word_en,True,WORD,high,NOUN_PROPER,STEM,10,True,0,True
32708,Ġborne,borne,word_en,True,WORD,very_high,VERB,ADJECTIVE,10,True,0,True
32709,Ġendoscopic,endoscopic,word_en,True,WORD,very_high,ADJECTIVE,ADJECTIVE,10,True,0,True
32710,ĠModi,Modi,word_en,True,WORD,very_high,NOUN_PROPER,NOUN_PROPER,10,True,0,True
32712,Ġsunset,sunset,word_en,True,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0,True
32713,ipation,ipation,subword_en,False,SUBTOKEN,very_high,SUFFIX,STEM,10,True,0,True
32714,ĠToyota,Toyota,word_en,True,WORD,very_high,NOUN_PROPER,NOUN_PROPER,10,True,0,True
32715,Ġbeverage,beverage,word_en,True,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0,True
32717,Ġsuggestive,suggestive,word_en,True,WORD,very_high,ADJECTIVE,ADJECTIVE,10,True,0,True
32718,ESP,ESP,subword_en,False,SUBTOKEN,high,NOUN_PROPER,STEM,10,True,0,True
32719,geon,geon,subword_en,False,SUBTOKEN,very_high,STEM,STEM,10,True,0,True
32721,Ġjudging,judging,word_en,True,WORD,very_high,VERB,NOUN_COMMON,10,True,0,True
32724,Ġdresses,dresses,word_en,True,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0,True
32725,ĠNegative,Negative,word_en,True,WORD,very_high,ADJECTIVE,ADJECTIVE,10,True,0,True
32726,ĠMitt,Mitt,word_en,True,WORD,very_high,NOUN_PROPER,NOUN_PROPER,10,True,0,True
32727,ĠInnovation,Innovation,word_en,True,WORD,very_high,NOUN_PROPER,NOUN_COMMON,10,True,0,True
32728,ĠIB,IB,word_en,True,WORD,low,NOUN_PROPER,NOUN_COMMON,10,True,0,True
32729,compan,compan,subword_en,False,SUBTOKEN,very_high,STEM,STEM,10,True,0,True
32730,Ġvoltages,voltages,word_en,True,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0,True
32731,veh,veh,subword_en,False,SUBTOKEN,very_high,STEM,STEM,10,True,0,True
32732,Ġhatch,hatch,word_en,True,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0,True
32733,ovic,ovic,subword_en,False,SUBTOKEN,medium,STEM,STEM,10,True,0,True
32734,Ġforesee,foresee,word_en,True,WORD,very_high,VERB,VERB_LEXICAL,10,True,0,True
32735,DOCTYPE,DOCTYPE,subword_en,False,WORD,very_high,NOUN_PROPER,STEM,10,True,0,True
32736,Hist,Hist,subword_en,False,SUBTOKEN,very_high,PREFIX,STEM,10,True,0,True
32737,ĠGel,Gel,word_en,True,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0,True
32738,ĠKurd,Kurd,word_en,True,WORD,very_high,NOUN_PROPER,STEM,10,True,0,True
32739,Ġurea,urea,word_en,True,WORD,high,NOUN_COMMON,NOUN_COMMON,10,True,0,True
32740,LOCK,LOCK,subword_en,False,WORD,very_high,NOUN_PROPER,NOUN_COMMON,10,True,0,True
32741,Ġbadge,badge,word_en,True,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0,True
32742,rels,rels,subword_en,False,SUBTOKEN,very_high,SUFFIX,STEM,10,True,0,True
32743,Ġbuffers,buffers,word_en,True,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0,True
32744,CNT,CNT,subword_en,False,SUBTOKEN,medium,STEM,STEM,10,True,0,True
32746,ĠDyn,Dyn,word_en,True,WORD,low,NOUN_PROPER,STEM,10,True,0,True
32747,oxin,oxin,subword_en,False,SUBTOKEN,medium,STEM,STEM,10,True,0,True
32748,Ġpoker,poker,word_en,True,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0,True
32749,Ġimprisoned,imprisoned,word_en,True,WORD,very_high,VERB,ADJECTIVE,10,True,0,True
32751,Ġretains,retains,word_en,True,WORD,very_high,VERB,VERB_LEXICAL,10,True,0,True
32752,Ġpend,pend,word_en,True,WORD,low,VERB,STEM,10,True,0,True
32753,orkshire,orkshire,subword_en,False,SUBTOKEN,medium,NOUN_PROPER,NOUN_PROPER,10,True,0,True
32754,ento,ento,subword_en,False,SUBTOKEN,very_high,STEM,STEM,10,True,0,True
32756,izumab,izumab,subword_en,False,SUBTOKEN,medium,STEM,STEM,10,True,0,True
32758,rectomy,rectomy,subword_en,False,SUBTOKEN,very_high,SUFFIX,STEM,10,True,0,True
32759,oxic,oxic,subword_en,False,SUBTOKEN,very_high,ADJECTIVE,SUFFIX,10,True,0,True
32760,ĠWildlife,Wildlife,word_en,True,WORD,very_high,NOUN_PROPER,NOUN_COMMON,10,True,0,True
32761,ĠAbove,Above,word_en,True,WORD,very_high,ADVERB,ADVERB,10,True,0,True
32762,ĠChev,Chev,word_en,True,WORD,low,NOUN_PROPER,STEM,10,True,0,True
32763,planes,planes,subword_en,False,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0,True
32764,Ġstandpoint,standpoint,word_en,True,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0,True
32765,Ġdd,dd,word_en,True,WORD,low,FUNCTION,STEM,10,True,0,True
32766,ĠHann,Hann,word_en,True,WORD,low,NOUN_PROPER,STEM,10,True,0,True
32768,Ġavant,avant,word_en,True,WORD,very_high,ADJECTIVE,STEM,10,True,0,True
32769,SUB,SUB,subword_en,False,WORD,high,FUNCTION,PREFIX,10,True,0,True
32770,shield,shield,subword_en,False,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0,True
32771,Ġinnovations,innovations,word_en,True,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0,True
32772,ĠADHD,ADHD,word_en,True,WORD,very_high,NOUN_PROPER,NOUN_COMMON,10,True,0,True
32773,Ġpopped,popped,word_en,True,WORD,very_high,VERB,ADJECTIVE,10,True,0,True
32774,ĠProcessing,Processing,word_en,True,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0,True
32775,Ġtrench,trench,word_en,True,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0,True
32777,Ġlysates,lysates,word_en,True,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0,True
32778,wild,wild,subword_en,False,WORD,very_high,ADJECTIVE,ADJECTIVE,10,True,0,True
32779,Ġstabilized,stabilized,word_en,True,WORD,very_high,VERB,ADJECTIVE,10,True,0,True
32780,ĠPEG,PEG,word_en,True,WORD,very_high,NOUN_PROPER,NOUN_COMMON,10,True,0,True
32781,METHOD,METHOD,subword_en,False,WORD,very_high,NOUN_PROPER,NOUN_COMMON,10,True,0,True
32782,enstein,enstein,subword_en,False,SUBTOKEN,very_high,STEM,STEM,10,True,0,True
32783,Need,Need,subword_en,False,WORD,very_high,VERB,NOUN_COMMON,10,True,0,True
32784,ĠLoading,Loading,word_en,True,WORD,very_high,VERB,NOUN_COMMON,10,True,0,True
32785,aq,aq,subword_en,False,SUBTOKEN,very_high,STEM,STEM,10,True,0,True
32786,zk,zk,subword_en,False,SUBTOKEN,very_high,STEM,STEM,10,True,0,True
32787,ĠAhmed,Ahmed,word_en,True,WORD,very_high,NOUN_PROPER,NOUN_PROPER,10,True,0,True
32788,Ġthi,thi,word_en,True,WORD,low,FUNCTION,STEM,10,True,0,True
32791,Ġocular,ocular,word_en,True,WORD,very_high,NOUN_PROPER,ADJECTIVE,10,True,0,True
32792,Ġextrav,extrav,word_en,True,WORD,low,PREFIX,PREFIX,7,True,0,True
32793,ĠCluster,Cluster,word_en,True,WORD,very_high,NOUN_PROPER,NOUN_COMMON,10,True,0,True
32794,ĠNoah,Noah,word_en,True,WORD,very_high,NOUN_PROPER,NOUN_PROPER,10,True,0,True
32795,Ġchromosomal,chromosomal,word_en,True,WORD,very_high,ADJECTIVE,ADJECTIVE,10,True,0,True
32797,backed,backed,subword_en,False,WORD,very_high,VERB,VERB_LEXICAL,10,True,0,True
32798,Ġgh,gh,word_en,True,WORD,low,NOUN_PROPER,STEM,10,True,0,True
32799,ĠBash,Bash,word_en,True,WORD,very_high,NOUN_PROPER,NOUN_COMMON,10,True,0,True
32800,Ġmagnitudes,magnitudes,word_en,True,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0,True
32801,otropic,otropic,subword_en,False,SUBTOKEN,medium,SUFFIX,STEM,10,True,0,True
32802,rios,rios,subword_en,False,AMBIGUOUS,word_leaning,NOUN_PROPER,STEM,10,True,0,True
32804,Ġpushes,pushes,word_en,True,WORD,very_high,VERB,VERB_LEXICAL,10,True,0,True
32805,evol,evol,subword_en,False,SUBTOKEN,very_high,STEM,STEM,10,True,0,True
32806,Ġdivorced,divorced,word_en,True,WORD,very_high,VERB,ADJECTIVE,10,True,0,True
32807,ĠTeh,Teh,word_en,True,WORD,medium,NOUN_PROPER,STEM,10,True,0,True
32808,Ġnitric,nitric,word_en,True,WORD,very_high,NOUN_PROPER,ADJECTIVE,10,True,0,True
32809,Ġincremental,incremental,word_en,True,WORD,very_high,ADJECTIVE,ADJECTIVE,10,True,0,True
32810,hoe,hoe,subword_en,False,SUBTOKEN,high,STEM,STEM,10,True,0,True
32811,Ġworthwhile,worthwhile,word_en,True,WORD,very_high,ADJECTIVE,ADJECTIVE,10,True,0,True
32812,cology,cology,subword_en,False,SUBTOKEN,very_high,STEM,STEM,10,True,0,True
32813,sexual,sexual,subword_en,False,WORD,very_high,ADJECTIVE,ADJECTIVE,10,True,0,True
32814,ENABLE,ENABLE,subword_en,False,WORD,very_high,VERB,VERB_LEXICAL,10,True,0,True
32815,ĠIA,IA,word_en,True,WORD,low,NOUN_PROPER,NOUN_COMMON,10,True,0,True
32816,absolute,absolute,subword_en,False,WORD,very_high,ADJECTIVE,ADJECTIVE,10,True,0,True
32817,ĠLily,Lily,word_en,True,WORD,very_high,NOUN_PROPER,NOUN_PROPER,10,True,0,True
32818,Ġflare,flare,word_en,True,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0,True
32819,Ġliquids,liquids,word_en,True,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0,True
32820,nexpected,nexpected,subword_en,False,SUBTOKEN,medium,PREFIX,STEM,10,True,0,True
32822,Ġcessation,cessation,word_en,True,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0,True
32823,ĠDEC,DEC,word_en,True,WORD,very_high,NOUN_PROPER,STEM,10,True,0,True
32824,cannot,cannot,subword_en,False,WORD,very_high,VERB,VERB_MODAL,10,True,0,True
32825,idia,idia,subword_en,False,SUBTOKEN,very_high,STEM,STEM,10,True,0,True
32826,ĠTall,Tall,word_en,True,WORD,very_high,ADJECTIVE,ADJECTIVE,10,True,0,True
32827,Ġgrouping,grouping,word_en,True,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0,True
32828,Ġmolding,molding,word_en,True,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0,True
32829,fine,fine,subword_en,False,WORD,very_high,ADJECTIVE,ADJECTIVE,10,True,0,True
32830,Ġlb,lb,word_en,True,WORD,medium,NUMERAL,NOUN_COMMON,10,True,0,True
32831,ĠDefence,Defence,word_en,True,WORD,very_high,NOUN_PROPER,NOUN_COMMON,10,True,0,True
32832,Shut,Shut,subword_en,False,WORD,very_high,VERB,VERB_LEXICAL,10,True,0,True
32833,ĠCONTRACT,CONTRACT,word_en,True,WORD,very_high,NOUN_PROPER,NOUN_COMMON,10,True,0,True
32836,algia,algia,subword_en,False,SUBTOKEN,very_high,SUFFIX,SUFFIX,10,True,0,True
32837,Ġmediators,mediators,word_en,True,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0,True
32838,uristic,uristic,subword_en,False,SUBTOKEN,medium,SUFFIX,STEM,10,True,0,True
32840,Ġalcoholic,alcoholic,word_en,True,WORD,very_high,ADJECTIVE,ADJECTIVE,10,True,0,True
32841,Want,Want,subword_en,False,WORD,very_high,VERB,VERB_LEXICAL,10,True,0,True
32842,Remote,Remote,subword_en,False,WORD,very_high,NOUN_PROPER,ADJECTIVE,10,True,0,True
32843,DMA,DMA,subword_en,False,SUBTOKEN,high,NOUN_PROPER,STEM,10,True,0,True
32844,ego,ego,subword_en,False,WORD,low,NOUN_COMMON,NOUN_COMMON,10,True,0,True
32846,ĠCanadians,Canadians,word_en,True,WORD,very_high,NOUN_PROPER,NOUN_COMMON,10,True,0,True
32847,SIM,SIM,subword_en,False,AMBIGUOUS,balanced,NOUN_PROPER,STEM,10,True,0,True
32848,ermost,ermost,subword_en,False,SUBTOKEN,medium,SUFFIX,STEM,10,True,0,True
32849,Binary,Binary,subword_en,False,WORD,very_high,NOUN_PROPER,ADJECTIVE,10,True,0,True
32850,Ġspider,spider,word_en,True,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0,True
32851,Ġtac,tac,word_en,True,WORD,low,NOUN_PROPER,STEM,10,True,0,True
32852,Ġbriefs,briefs,word_en,True,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0,True
32853,Ġcasualties,casualties,word_en,True,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0,True
32854,ognition,ognition,subword_en,False,SUBTOKEN,very_high,SUFFIX,STEM,10,True,0,True
32856,Ġforwards,forwards,word_en,True,WORD,very_high,ADVERB,NOUN_COMMON,10,True,0,True
32857,YPT,YPT,subword_en,False,SUBTOKEN,very_high,PREFIX,STEM,10,True,0,True
32859,Mutable,Mutable,subword_en,False,WORD,very_high,NOUN_PROPER,ADJECTIVE,10,True,0,True
32861,Ġpinned,pinned,word_en,True,WORD,very_high,VERB,ADJECTIVE,10,True,0,True
32862,Ġdiz,diz,word_en,True,WORD,low,FUNCTION,STEM,10,True,0,True
32863,ĠHungarian,Hungarian,word_en,True,WORD,very_high,NOUN_PROPER,NOUN_PROPER,10,True,0,True
32864,Ġstubborn,stubborn,word_en,True,WORD,very_high,ADJECTIVE,ADJECTIVE,10,True,0,True
32866,Ġhomotopy,homotopy,word_en,True,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0,True
32867,ĠElse,Else,word_en,True,WORD,very_high,ADVERB,ADVERB,10,True,0,True
32868,Education,Education,subword_en,False,WORD,very_high,NOUN_PROPER,NOUN_COMMON,10,True,0,True
32869,Answer,Answer,subword_en,False,WORD,very_high,NOUN_PROPER,NOUN_COMMON,10,True,0,True
32870,Ġdisciplines,disciplines,word_en,True,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0,True
32872,ĠCause,Cause,word_en,True,WORD,very_high,NOUN_PROPER,NOUN_COMMON,10,True,0,True
32873,Ġdisciplinary,disciplinary,word_en,True,WORD,very_high,ADJECTIVE,ADJECTIVE,10,True,0,True
32874,ĠKerry,Kerry,word_en,True,WORD,very_high,NOUN_PROPER,NOUN_PROPER,10,True,0,True
32876,Coord,Coord,subword_en,False,SUBTOKEN,high,STEM,STEM,10,True,0,True
32877,Ġethylene,ethylene,word_en,True,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0,True
32878,Ġlnc,lnc,word_en,True,WORD,low,NOUN_PROPER,NOUN_COMMON,10,True,0,True
32879,ĠPool,Pool,word_en,True,WORD,very_high,NOUN_PROPER,NOUN_COMMON,10,True,0,True
32880,ĠNYC,NYC,word_en,True,WORD,very_high,NOUN_PROPER,NOUN_PROPER,10,True,0,True
32881,Ġstringent,stringent,word_en,True,WORD,very_high,ADJECTIVE,ADJECTIVE,10,True,0,True
32883,Env,Env,subword_en,False,SUBTOKEN,very_high,PREFIX,STEM,10,True,0,True
32884,Ġpsy,psy,word_en,True,WORD,low,NOUN_PROPER,STEM,10,True,0,True
32885,ĠHamas,Hamas,word_en,True,WORD,very_high,NOUN_PROPER,NOUN_PROPER,10,True,0,True
32886,ĠInvestment,Investment,word_en,True,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0,True
32887,TOP,TOP,subword_en,False,WORD,very_high,FUNCTION,NOUN_COMMON,10,True,0,True
32888,lr,lr,subword_en,False,SUBTOKEN,very_high,SUFFIX,STEM,10,True,0,True
32889,openia,openia,subword_en,False,SUBTOKEN,medium,STEM,STEM,10,True,0,True
32890,Ġsuperconducting,superconducting,word_en,True,WORD,very_high,ADJECTIVE,ADJECTIVE,10,True,0,True
32891,Ġindexed,indexed,word_en,True,WORD,very_high,VERB,ADJECTIVE,10,True,0,True
32892,riad,riad,subword_en,False,AMBIGUOUS,balanced,NOUN_PROPER,STEM,10,True,0,True
32893,Bra,Bra,subword_en,False,SUBTOKEN,medium,PREFIX,NOUN_PROPER,10,True,0,True
32894,Ġchord,chord,word_en,True,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0,True
32895,Ġdispens,dispens,word_en,True,WORD,low,VERB,STEM,8,True,0,True
32896,Examples,Examples,subword_en,False,WORD,very_high,NOUN_PROPER,NOUN_COMMON,10,True,0,True
32897,please,please,subword_en,False,WORD,very_high,FUNCTION,INTERJECTION,10,True,0,True
32898,Ġcontig,contig,word_en,True,WORD,very_high,NOUN_PROPER,NOUN_COMMON,10,True,0,True
32899,Ġssh,ssh,word_en,True,WORD,high,NOUN_PROPER,NOUN_COMMON,10,True,0,True
32902,Ġechocardi,echocardi,word_en,True,WORD,low,NOUN_PROPER,STEM,0,False,0,True
32903,Ġheeft,heeft,word_en,True,WORD,very_high,VERB,STEM,10,True,0,True
32904,ĠPlasma,Plasma,word_en,True,WORD,very_high,NOUN_PROPER,NOUN_COMMON,10,True,0,True
32905,ĠTimothy,Timothy,word_en,True,WORD,very_high,NOUN_PROPER,NOUN_PROPER,10,True,0,True
32906,Ġvagu,vagu,word_en,True,WORD,low,ADJECTIVE,STEM,5,True,0,True
32907,ĠInvestigation,Investigation,word_en,True,WORD,very_high,NOUN_PROPER,NOUN_COMMON,10,True,0,True
32908,Ġthermodynamic,thermodynamic,word_en,True,WORD,very_high,NOUN_COMMON,ADJECTIVE,10,True,0,True
32909,Ġsupr,supr,word_en,True,WORD,low,ADJECTIVE,STEM,10,True,0,True
32910,crow,crow,subword_en,False,WORD,high,NOUN_COMMON,NOUN_COMMON,10,True,0,True
32911,ĠDriver,Driver,word_en,True,WORD,very_high,NOUN_PROPER,NOUN_COMMON,10,True,0,True
32912,Ġdiscoveries,discoveries,word_en,True,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0,True
32913,ĠBeta,Beta,word_en,True,WORD,very_high,NOUN_PROPER,NOUN_COMMON,10,True,0,True
32914,Hit,Hit,subword_en,False,WORD,very_high,VERB,VERB_LEXICAL,10,True,0,True
32915,Mount,Mount,subword_en,False,WORD,very_high,NOUN_PROPER,NOUN_COMMON,10,True,0,True
32916,covered,covered,subword_en,False,WORD,very_high,VERB,ADJECTIVE,10,True,0,True
